SDE_ID,CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_GRO,NONRES_SUB,NONRES_TYP,BLDG_NAME,BLDG_DESC,PERMIT_TYP,PERMIT_VAL,SQF,ADDRESS,ZIP_CODE,PIN,community_,geometry
18139,123,40382,02395846,12302395846,Maplewood,2017,C,OFF,Medical Facilities,HealthEast Clinic & Specialty Cente,Tenant Buildouts,R,17815000.0,0.0,2945 Hazelwood St. N,,,Urban,POINT (497115.1283999998 4986277.4794)
19286,123,55852,02396435,12302396435,Roseville,2018,P,SCH,Schools,Brimhall Elementary School,Elementary School,A,1726000.0,0.0,1744 County Road B,55113,162923120001,Urban,POINT (486325.8132999996 4983555.0644000005)
8095,037,01900,02393967,03702393967,Apple Valley,2008,P,HNH,Medical Facilities,Ecumen Centennial House,Nursing home addition,A,1900000.0,14521.0,14631 Pennock Av,55124,,Suburban,POINT (482351.70689999964 4953668.177100001)
18147,019,10972,02393809,01902393809,Chaska,2017,C,OFF,Medical Facilities,Dialysis Clinic,Dialysis Clinic remodel,R,1206561.0,0.0,334 Pioneer Trail,,,Suburban Edge,POINT (452725.98139999993 4964321.195)
18160,019,10972,02393809,01902393809,Chaska,2017,C,COS,Arts Entertainment and Recreation,Eastern Carver County Athletic Center,Sports dome,N,5060634.0,0.0,1650 Park Ridge Rd,,,Suburban Edge,POINT (452749.58939999994 4961838.631899999)
18184,053,54214,02396362,05302396362,Richfield,2017,C,RET,Grocery,Aldi,Grocery Store,A,900000.0,0.0,6310 Penn Ave S,55423,29-028-24-11-0003,Urban Center,POINT (475570.5613000002 4970619.363600001)
18190,163,30392,02394440,16302394440,Hugo,2017,C,OFF,Medical Facilities,Sprouts,Pediatric Dental,N,436000.0,4520.0,14722 Victor Hugo Blvd N,55038,1903121230164,Emerging Suburban Edge,POINT (498523.26630000025 5001091.248)
18237,037,17288,02394586,03702394586,Eagan,2017,P,SCH,Schools,Thomas Lake Elementary,School addition,A,1500000.0,0.0,4350 Thomas Lake Rd,,,Suburban,POINT (486249.28089999966 4960542.0472)
19395,163,71428,02397369,16302397369,Woodbury,2018,C,OFF,Medical Facilities,Allina,3rd Floor Remodel,R,1810000.0,0.0,8675 VALLEY CREEK Rd,,,Suburban Edge,POINT (505482.9171000002 4973924.164799999)
19410,037,35180,02395614,03702395614,Lakeville,2018,C,RET,Grocery,Aldi,Grocery Store,N,2100000.0,0.0,11542 207th St W,,22-44343-01-010,Suburban Edge,POINT (476347.36849999987 4944008.9592)
18252,037,01900,02393967,03702393967,Apple Valley,2017,C,COS,Eating and Drinking Establishments,Costa Vida,Restaurant,A,250000.0,2885.0,15678 Pilot Knob Rd,,,Suburban,POINT (486170.28479999956 4952014.104800001)
18253,037,01900,02393967,03702393967,Apple Valley,2017,C,OFF,Medical Facilities,Medical Building - Shell Only,Medical Building,N,1420000.0,10237.0,15875 Emperor Ave,,,Suburban,POINT (486073.8203999996 4951775.8094999995)
19475,019,67432,02397159,01902397159,Waconia,2018,C,COS,Arts Entertainment and Recreation,Emagine Waconia,Movie theatre,R,1380000.0,0.0,101 1ST STREET WEST,,750501420,Emerging Suburban Edge,POINT (437737.8956000004 4966495.4593)
19476,019,67432,02397159,01902397159,Waconia,2018,P,SCH,Schools,Waconia High School Stadium,Seating and Athletic Facility Entrance,A,681624.0,0.0,1650 COMMUNITY DRIVE,,750220600,Emerging Suburban Edge,POINT (435151.86840000004 4964917.192299999)
18311,003,13114,02393628,00302393628,Coon Rapids,2017,C,OFF,Medical Facilities,American Preclinical Services,Surgical Research Lab addition,A,971375.0,0.0,8945 Evergreen Blvd,,,Suburban,POINT (478403.89180000033 4997774.721999999)
19501,053,06616,02394198,05302394198,Bloomington,2018,P,TRS,Transit,MOA Transit Station,New,N,21200000.0,0.0,8100 24th Ave S,55425,0102724310017,Urban,POINT (480858.18680000026 4966600.8126)
19530,053,54214,02396362,05302396362,Richfield,2018,P,SCH,Schools,Partnership Academy,New school building,N,6746562.0,0.0,6500 Nicollet Ave S,55423,2702824240060,Urban Center,POINT (477972.7296000002 4970231.4342)
19532,053,43252,02395350,05302395350,Minnetonka,2018,P,SCH,Schools,Hopkins High School,School addition,A,1250000.0,0.0,2400 Lindbergh Dr,,,Suburban,POINT (467477.2193 4978260.955499999)
18401,003,61996,02395934,00302395934,Spring Lake Park,2017,P,SCH,Schools,Spring Lake Park High School,Classroom Addition & Renovations.,A,3450000.0,53030.0,1100 81st Avenue NE,55432,01-30-24-32-0001,Suburban,POINT (480664.66839999985 4995564.1131)
19567,139,59350,02395854,13902395854,Shakopee,2018,C,COS,Arts Entertainment and Recreation,Triple Crown Apt,New Clubhouse,N,6000000.0,0.0,840 Shenandoah Dr,,27-450005-0,Suburban Edge,POINT (461466.4988000002 4959452.0615)
19579,123,58000,02396511,12302396511,St. Paul,2018,C,COS,Arts Entertainment and Recreation,St. Paul Jewish Community Center,Community center remodel,R,1000000.0,0.0,1375 ST PAUL AVE,,,Urban Center,POINT (486228.48429999966 4972278.8451000005)
18438,053,07966,02393429,05302393429,Brooklyn Park,2017,C,COS,Eating and Drinking Establishments,Taco Bell,Restaurant,N,400000.0,2207.0,8530 EDINBURGH CTR DR N,55443,,Suburban,POINT (476203.02419999987 4995241.894400001)
18444,123,69970,02397299,12302397299,White Bear Lake,2017,C,COS,Arts Entertainment and Recreation,Lakeshore Players,Lakeshore Plauers,N,6000000.0,0.0,4941 Long Ave,55110,14-30-22-11-0039,Suburban,POINT (499325.6799999997 4993032.563999999)
19598,163,47914,02395285,16302395285,Oak Park Heights,2018,C,COS,Eating and Drinking Establishments,Panera Bread Company,Panera Bread Company Restaurant,N,750000.0,0.0,13435 60th St. N.,55082,,Suburban,POINT (513011.07189999986 4986884.0044)
20441,003,13114,02393628,00302393628,Coon Rapids,2020,P,SCH,Schools,ARCC - Library & College Services,College Services & Library Renovation,R,3298341.0,0.0,11200 Mississippi Blvd,,,Suburban,POINT (472429.60390000045 5002340.0276999995)
18516,053,43252,02395350,05302395350,Minnetonka,2017,P,SCH,Schools,Groveland Elementary School,NEW GYM ADDITION ATTACHED ONTO THE EXISTING SCHOOL,A,2449153.0,0.0,17310 Minnetonka Blvd,,,Suburban,POINT (460687.4408999998 4976668.8835)
18548,037,31076,02395429,03702395429,Inver Grove Heights,2017,C,OFF,Medical Facilities,Inver Grove Chiropractic,Chiropractic clinic addition,A,362000.0,3000.0,2940 65th St E,,,Suburban Edge,POINT (496338.09530000016 4966844.1162)
18580,053,41480,02395084,05302395084,Medina,2017,P,REL,Religious,Woodridge Church,Church addition,A,2500000.0,0.0,1500 CO RD NO 24,,,Emerging Suburban Edge,POINT (455923.0845999997 4984779.788699999)
18583,037,55726,02396433,03702396433,Rosemount,2017,P,SCH,Schools,Alliance Education Center,School addition,A,140635.0,0.0,14300 BISCAYNE AVE,,34-02810-37-010,Emerging Suburban Edge,POINT (490930.3646999998 4954232.405200001)
18596,053,43000,02395345,05302395345,Minneapolis,2017,C,COS,Eating and Drinking Establishments,Lyndale Place,Restaurant remodel,R,2235935.0,0.0,2638 LYNDALE AVE S,,,Urban Center,POINT (477245.9221999999 4977891.170700001)
18622,123,58000,02396511,12302396511,St. Paul,2017,C,COS,Eating and Drinking Establishments,Krungthep Thai,Restaurant,N,983000.0,0.0,1141 RICE ST,,,Urban Center,POINT (491635.5488 4980229.949200001)
18627,163,71428,02397369,16302397369,Woodbury,2017,C,OFF,Medical Facilities,CityPlace Medical,Medical clinic,N,7250000.0,53702.0,237 Radio Drive,,,Suburban Edge,POINT (505352.6199000003 4976540.718900001)
18635,163,34244,02395589,16302395589,Lake Elmo,2017,P,SCH,Schools,Lake Elmo Elementary School,School remodel,R,2582079.0,0.0,11030 Stillwater Blvd N,,,Emerging Suburban Edge,POINT (509252.35479999986 4983124.955)
18639,053,43000,02395345,05302395345,Minneapolis,2017,C,COS,Eating and Drinking Establishments,White Castle,Restaurant,N,757000.0,0.0,600 CENTRAL AVE NE,,,Urban Center,POINT (480156.8507000003 4981895.1985)
18650,053,43000,02395345,05302395345,Minneapolis,2017,C,COS,Grocery,Target Center,New skyway from Target Center,A,2090000.0,0.0,600 1ST AVE N,,,Urban Center,POINT (478232.07940000016 4980719.082)
22649,053,10846,02393797,05302393797,Champlin,2022,P,SCH,Schools,Jackson Middle School,School addition,A,440000.0,0.0,6000 109th Ave N,55316,33-120-21-34-0001,Suburban,POINT (472256.52240000013 5000085.670600001)
22670,163,71428,02397369,16302397369,Woodbury,2022,C,COS,Eating and Drinking Establishments,Starbucks #2529,Coffee shop,N,400000.0,0.0,1950 DONEGAL DR,,,Suburban Edge,POINT (505412.8432 4974127.642999999)
22698,053,43306,02395352,05302395352,Minnetrista,2022,C,COS,Eating and Drinking Establishments,Buddy Boy Fine Barbeque,Restaurant remodel,R,1400000.0,0.0,8175 STATE HWY 7,,3211724130008,Emerging Suburban Edge,POINT (442295.5338000003 4971982.410599999)
22718,053,43000,02395345,05302395345,Minneapolis,2022,P,REL,Religious,Richfield Lutheran Church,Bathrooms and adding elevator,R,1070636.0,0.0,8 W 60th St,,,Urban Center,POINT (477966.00129999965 4971243.0089)
22733,053,43000,02395345,05302395345,Minneapolis,2022,P,HNH,Medical Facilities,Children’s Minnesota Minneapolis,Hospital remodel,R,3750000.0,0.0,2525 Chicago Ave,,,Urban Center,POINT (479350.0116999997 4978186.893300001)
22740,003,13114,02393628,00302393628,Coon Rapids,2022,C,COS,Arts Entertainment and Recreation,MOD & Chapter Aestetics Studio,Shell Only (3574 & 3578) 2 units,N,900000.0,0.0,3574 Main St,,,Suburban,POINT (471984.56819999963 5004906.0737)
22759,037,27530,02394320,03702394320,Hastings,2022,P,SCH,Schools,Middle School Storage building,New Storage Building,N,415000.0,3000.0,1000 11th St W,55033,19-02800-66-010,Emerging Suburban Edge,POINT (510556.15249999985 4953565.1351)
22760,037,46330,00665126,03700665126,Nininger Township,2022,C,COS,Arts Entertainment and Recreation,Emerald Greens Golf Course,Golf course new building,N,2000000.0,0.0,14425 Goodwin Ave,,,Agricultural,POINT (503591.7566999998 4953929.395400001)
21028,019,35108,00664705,01900664705,Laketown Township,2020,P,REL,Religious,WESTBROOK COMMUNITY CHURCH,CHURCH,N,2142000.0,12760.0,10990 JONATHAN CARVER PKWY,55318,070350110,Diversified Rural,POINT (448190.50349999964 4961682.609099999)
21586,053,24308,02394924,05302394924,Golden Valley,2021,P,HNH,Medical Facilities,Minneapolis Clinic of Neurology,Medical Clinic,A,650000.0,2300.0,4225 Golden Valley Rd,,,Urban,POINT (473798.5246000001 4982893.2837000005)
21595,037,46330,00665126,03700665126,Nininger Township,2021,C,COS,Arts Entertainment and Recreation,Emerald Greens Golf Course,golf cart storage,N,150000.0,7500.0,14425 Goodwin Ave,55033,30-02700-050-10,Agricultural,POINT (503591.7566999998 4953929.395400001)
20459,053,54214,02396362,05302396362,Richfield,2020,P,TRS,Transit,Transit Station,"New Transit Station, roadway modifications",N,821297.0,0.0,7632 Knox Ave S,55423,,Urban Center,POINT (476111.76999999955 4967925.705800001)
20466,163,71428,02397369,16302397369,Woodbury,2020,C,OFF,Medical Facilities,Park Dental Group,Dental clinic,N,2785000.0,0.0,241 RADIO DR,,,Suburban Edge,POINT (505224.0543999998 4976357.396299999)
20480,053,57220,02396500,05302396500,St. Louis Park,2020,P,TRS,Transit,Beltline Boulevard Station,Transit Station,N,1659098.0,0.0,3301 Belt Line Blvd,,,Urban Center,POINT (473471.7922 4976828.2358)
20495,037,08794,02393472,03702393472,Burnsville,2020,C,COS,Arts Entertainment and Recreation,,RIVER RIDGE APARTMENTS CLUBHOUSE/OFFICE,N,250000.0,0.0,12911 CO RD 5,,,Suburban,POINT (475900.7720999997 4957500.593)
20516,053,54214,02396362,05302396362,Richfield,2020,P,TRS,Transit,Transit Station,"New Transit Station, roadway modifications",N,641190.0,0.0,1301 66th Street West,55423,,Urban Center,POINT (479742.4804999996 4970011.7841)
20521,037,35180,02395614,03702395614,Lakeville,2020,P,SCH,Schools,Lakeville North High School,Footing/Foundation Only/Sports Dome,A,2495000.0,0.0,19600 Ipava Ave,,22-44360-01-010,Suburban Edge,POINT (479570.04870000016 4945811.092800001)
20535,053,51730,02396242,05302396242,Plymouth,2020,P,SCH,Schools,SUNSET HILLS ELEMENTARY,MEDIA CENTER RENOVATION,R,1250000.0,0.0,13005 SUNSET TRAIL,,,Suburban Edge,POINT (464908.63379999995 4980815.210100001)
21702,003,06382,02394183,00302394183,Blaine,2021,C,COS,Eating and Drinking Establishments,Starbucks,Coffee shop,N,1562000.0,0.0,4190 108th Ave NE,,,Suburban Edge,POINT (487143.6492999997 5001333.8572)
21716,123,02026,02393979,12302393979,Arden Hills,2021,C,RET,Grocery,Grocery Store,Grocery Store,N,4494840.0,42808.0,3787 Lexington Ave N,,273023410024,Suburban,POINT (488410.2363 4989170.107100001)
21798,123,66460,02397106,12302397106,Vadnais Heights,2021,C,COS,Arts Entertainment and Recreation,Foss Swim School,Private Swim School,R,1750000.0,0.0,"905 County Road E East, Unit A",,,Suburban,POINT (495058.9258000003 4988556.819800001)
21829,019,67432,02397159,01902397159,Waconia,2021,C,COS,Eating and Drinking Establishments,Taco Bell,Freestanding food/drink with drive thru lanes,N,1000000.0,0.0,640 Marketplace Drive,55387,755080010,Emerging Suburban Edge,POINT (436916.44489999954 4965287.4497)
21843,053,49012,02396098,05302396098,Osseo,2021,P,SCH,Schools,Osseo High School,School remodel - restroom renovations,R,5322000.0,0.0,317 2nd Ave NW,55369,13-119-22-11-0047,Urban,POINT (467954.2357000001 4996386.5318)
21844,037,08794,02393472,03702393472,Burnsville,2021,P,REL,Religious,PRINCE OF PEACE CHURCH,MISSION OUTPOST,A,3500000.0,0.0,13801 FAIRVIEW DR,,,Suburban,POINT (478272.65720000025 4955464.6512)
21869,019,10972,02393809,01902393809,Chaska,2021,C,COS,Arts Entertainment and Recreation,Hazeltine National Golf Club,Golf club addition,A,500000.0,0.0,1900 HAZELTINE BLVD.,55318,305110010,Suburban Edge,POINT (453328.12480000034 4964587.3138)
20623,037,35180,02395614,03702395614,Lakeville,2020,P,SCH,Schools,Mcguire Middle School,Gymnasium Addition,A,5712000.0,0.0,21220 Holyoke Ave,,22-03200-05-021,Suburban Edge,POINT (481063.2280000001 4943242.002900001)
20631,053,57220,02396500,05302396500,St. Louis Park,2020,C,OFF,Medical Facilities,Xchange Medical,"3 story medical office building (76,595 square feet) with underground parking (25,601 square feet)",N,13000000.0,76595.0,6099 Wayzata Blvd,,,Urban Center,POINT (471813.1009999998 4979690.8498)
20658,123,55852,02396435,12302396435,Roseville,2020,P,SCH,Schools,Fairview Community Center,Roseville School District Community Center,N,36500000.0,93103.0,1910 County Road B,55113,162923210027,Urban,POINT (485753.08949999977 4983572.571900001)
20672,123,58000,02396511,12302396511,St. Paul,2020,C,COS,Eating and Drinking Establishments,Redd Peppers Jamaican Food,Restaurant,A,248000.0,0.0,969 RICE ST,,,Urban Center,POINT (491631.73000000045 4979683.2073)
20698,053,43000,02395345,05302395345,Minneapolis,2020,C,COS,Arts Entertainment and Recreation,U.S. Bank Stadium,Stadium renovations,R,2135921.0,0.0,401 Chicago Ave,,,Urban Center,POINT (479682.4165000003 4980044.73)
21929,053,43252,02395350,05302395350,Minnetonka,2021,C,COS,Eating and Drinking Establishments,Duke'S on 7,Restaurant,A,238887.0,0.0,15600 State Hwy No 7,,,Suburban,POINT (462389.9785000002 4974272.3237)
21948,053,43000,02395345,05302395345,Minneapolis,2021,C,COS,Eating and Drinking Establishments,O'Shaughnessy Distilling Company,Distillery,N,203500.0,0.0,600 Malcolm Ave SE,,,Urban Center,POINT (483493.1507000001 4980092.4484)
21954,053,43000,02395345,05302395345,Minneapolis,2021,C,COS,Eating and Drinking Establishments,Eat Street Crossing,Food court remodel,R,1960000.0,0.0,2819 Nicollet Ave,,,Urban Center,POINT (478108.0747999996 4977563.1559999995)
20757,123,58000,02396511,12302396511,St. Paul,2020,P,SCH,Schools,CHILDREN'S HOME SOCIETY & FAMILY SERVICES,LEARNING CENTER REMODEL,R,1100998.0,0.0,1030 UNIVERSITY AVE W,,,Urban Center,POINT (488654.8091000002 4978017.1602)
21982,053,43000,02395345,05302395345,Minneapolis,2021,C,OFF,Grocery,Target Corporation,REMODEL 9TH FLOOR,R,1300000.0,0.0,1000 Nicollet Mall,,,Urban Center,POINT (478263.51329999976 4980057.1039)
21994,163,62824,02395969,16302395969,Stillwater,2021,C,OFF,Medical Facilities,HealthPartners Clinic Stillwater,Clinic remodel,R,2107028.0,0.0,1500 Curve Crest Blvd,,,Suburban,POINT (513456.4137000004 4987601.7292)
22034,053,51730,02396242,05302396242,Plymouth,2021,P,SCH,Schools,Wayzata Birchview Elementary School,School remodel,R,2200000.0,0.0,425 RANCHVIEW LN N,55447,33-118-22-32-0003,Suburban Edge,POINT (462345.06400000025 4981214.8595)
22040,123,40382,02395846,12302395846,Maplewood,2021,P,HNH,Medical Facilities,St. John's,Hospital vertical expansion,A,10000000.0,0.0,1575 BEAM AVE E,,,Urban,POINT (497323.7120000003 4986118.4004)
22043,123,40382,02395846,12302395846,Maplewood,2021,C,RET,Grocery,Hy-Vee Grocery Store,Interior Remodel of Hy-Vee Grocery Store,R,6200000.0,0.0,2501 WHITE BEAR AVE N,,,Urban,POINT (498294.6624999996 4984772.3498)
22110,053,43000,02395345,05302395345,Minneapolis,2021,C,COS,Eating and Drinking Establishments,Calhoun Square,FOOD INTERIOR BUILDOUT,R,1700000.0,0.0,3001 Hennepin Ave,,,Urban Center,POINT (476548.23599999957 4977153.771400001)
22121,163,71428,02397369,16302397369,Woodbury,2021,C,OFF,Medical Facilities,Woodbury Dental Care,Dentist office remodel,R,1102000.0,0.0,215 RADIO DR,,,Suburban Edge,POINT (505397.25150000025 4976920.106799999)
20927,123,40382,02395846,12302395846,Maplewood,2020,C,OFF,Medical Facilities,Maplewood Medical Office Bldg,New shell medical office bldg,N,1119762.0,0.0,1790 Beam Ave. E,55109,,Urban,POINT (498014.9458999997 4986052.5154)
20939,053,07966,02393429,05302393429,Brooklyn Park,2020,P,SCH,Schools,North Hennepin Community College,College remodel,R,1100000.0,0.0,7411 85TH AVE N,,,Suburban,POINT (470538.10030000005 4994898.204)
22133,123,58000,02396511,12302396511,St. Paul,2021,P,SCH,Schools,Cretin-Derham Hall,School remodel,R,1600000.0,0.0,550 ALBERT ST S,,,Urban Center,POINT (487449.05090000015 4974612.656099999)
22139,053,43000,02395345,05302395345,Minneapolis,2021,C,OFF,Medical Facilities,Physical therapist Clinic,DEMO AND BUILDOUT FLOORS 1-8,R,8505291.0,0.0,601 25th Ave S,,,Urban Center,POINT (481406.1074000001 4979386.329)
22167,123,58000,02396511,12302396511,St. Paul,2021,P,HNH,Medical Facilities,REGIONS HOSPITAL,Hospital remodel,R,8691232.0,0.0,640 JACKSON ST,,,Urban Center,POINT (492565.7132000001 4977895.934800001)
20983,163,13456,02393644,16302393644,Cottage Grove,2020,P,SCH,Schools,Cottage Grove Middle School,Addition for boiler and chiller replacement,A,2141000.0,0.0,9775 Indian Boulevard South,55016,1002721430078,Suburban Edge,POINT (507296.29789999966 4965261.098300001)
22180,053,43000,02395345,05302395345,Minneapolis,2021,P,REL,Religious,First Universalist Church,Church remodel,R,1650000.0,0.0,3400 Dupont Ave S,,,Urban Center,POINT (476833.42420000024 4976403.8903)
18837,123,58000,02396511,12302396511,St. Paul,2018,P,HNH,Medical Facilities,Regions Hospital,Hospital remodel,R,14844396.0,0.0,640 JACKSON ST,,,Urban Center,POINT (492501.73610000033 4977934.8421)
18870,053,40166,02395838,05302395838,Maple Grove,2018,C,COS,Arts Entertainment and Recreation,Mills Ccreek,New Community Clubhouse,N,218000.0,0.0,8601 Goldenrod La N,,1411922430001,Suburban Edge,POINT (466298.9972000001 4995447.205700001)
